Latitude,Longitude
43.469293699999994,-80.5396858
43.46923559999999,-80.5397356
43.47185779999999,-80.5470905
43.47179499999999,-80.5472898
43.47177899999999,-80.5473668
43.47180879999999,-80.547409
43.4718364,-80.5474522
43.47192669999999,-80.5475482
43.4720591,-80.5474606
43.47207670000001,-80.5476357
43.47198790000001,-80.5476631
43.4719986,-80.5475461
43.472553699999985,-80.5478643
43.47260070000001,-80.5476995
43.472785399999985,-80.5475804
43.472678599999995,-80.5475348
43.4725954,-80.5475215
43.4729519,-80.54671250000001
43.472925200000006,-80.5468008
43.47287289999999,-80.5479054
43.4729541,-80.5478334
43.4729274,-80.5475612
43.47300419999999,-80.5476171
43.470704100000006,-80.541744
43.470861400000004,-80.5418148
43.470858299999996,-80.5419421
43.470786399999994,-80.5419577
43.47072889999999,-80.5420513
43.470674899999985,-80.5421695
43.47059000000001,-80.5419841
43.4705228,-80.5421412
43.467852,-80.5425321
43.4678066,-80.5422225
43.4677548,-80.5421806
43.467482600000004,-80.5420018
43.4679568,-80.5424417
43.467489199999996,-80.5413233
43.4690297,-80.5430408
43.4690993,-80.5431053
43.4691103,-80.5431967
43.4690513,-80.5431159
43.469166900000005,-80.54322640000001
43.469190899999994,-80.5433481
43.4693407,-80.543809
43.4691796,-80.5437602
43.46923429999998,-80.5436077
43.4692215,-80.543658
43.4736439,-80.5468216
43.4728634,-80.54411170000002
43.47300969999999,-80.5444039
43.47357360000001,-80.5459058
43.4736028,-80.5458531
43.47364999999999,-80.545817
43.4737986,-80.5456948
43.4740084,-80.5455195
43.474178,-80.545209
43.46843359999999,-80.5403894
43.46833840000001,-80.5404185
43.4684472,-80.5403269
43.4684396,-80.5404768
43.4685303,-80.540606
43.46859390000001,-80.5406487
43.4688363,-80.5403687
43.4684693,-80.5408829
43.4684734,-80.5409864
43.4739883,-80.5571632
43.47364379999999,-80.5568362
43.47203,-80.5482183
43.4718965,-80.5481192
43.47193759999999,-80.5484519
43.47253599999999,-80.5489474
43.47263099999999,-80.5485369
43.4725797,-80.5482927
43.47251030000001,-80.5487032
43.471796299999994,-80.5482325
43.4720917,-80.5480697
43.47191699999999,-80.5479069
43.471734700000006,-80.5476875
43.4715831,-80.5475707
43.47158060000001,-80.5476627
43.4716062,-80.5478326
43.47156,-80.5479529
43.47154969999998,-80.5480591
43.4713905,-80.546969
43.471218399999984,-80.54640630000002
43.47128,-80.5467354
43.472841599999995,-80.5484236
43.47365839999999,-80.5485829
43.47352739999999,-80.5489474
43.472911,-80.5506604
43.47260669999999,-80.5507451
43.4726901,-80.5503914
43.4730933,-80.5502074
43.473339900000006,-80.5490571
43.473249999999986,-80.5494818
43.4732166,-80.5497048
43.4730651,-80.5493155
43.4730702,-80.5495632
43.4735711,-80.54747160000001
43.4734889,-80.5471035
43.4720942,-80.5493155
43.47235619999999,-80.5497579
43.4725,-80.5502498
43.47191959999999,-80.54915980000001
43.4721199,-80.5506321
43.47271580000001,-80.5511984
43.4706687,-80.5499242
43.47103349999999,-80.5496659
43.47183739999999,-80.5508232
43.47170639999999,-80.5511169
43.4708845,-80.5502534
43.471149,-80.5507312
43.4709256,-80.5504764
43.47128260000001,-80.552207
43.47129290000001,-80.5523627
43.4712467,-80.5526848
43.470858799999995,-80.5518708
43.4708691,-80.5524795
43.4707895,-80.5520371
43.470424699999995,-80.5525609
43.4704119,-80.5529679
43.47132369999999,-80.55348820000002
43.47106689999999,-80.5540934
43.4711516,-80.5535378
43.4708074,-80.5534705
43.4706739,-80.55157
43.4694333,-80.551931
43.46938709999999,-80.5518071
43.4694179,-80.5512727
43.4694025,-80.551163
43.469392199999994,-80.551531
43.4711311,-80.5543199
43.4712389,-80.5539412
43.4705352,-80.5537536
43.47138899999999,-80.5431669
43.47406749999999,-80.5527136
43.4741824,-80.553175
43.474316699999996,-80.5530677
43.47441210000001,-80.5531294
43.4743751,-80.5532662
43.4744919,-80.5531616
43.474433499999996,-80.5534298
43.47458139999999,-80.5532447
43.47469039999999,-80.553301
43.474789699999995,-80.5533761
43.47484610000001,-80.55340300000002
43.47489089999999,-80.5534727
43.4751789,-80.5532742
43.4752549,-80.5533547
43.4752587,-80.5532393
43.475320999999994,-80.5532447
43.475278200000005,-80.552727
43.4733824,-80.5532313
43.4733785,-80.5531669
43.473433,-80.5531562
43.47343299999999,-80.5533091
43.473396,-80.5534566
43.473602299999996,-80.5534352
43.473563399999996,-80.5530784
43.473516700000005,-80.5532715
43.4735225,-80.5529845
43.4735459,-80.5528719
43.47350110000001,-80.55288260000002
43.4735478,-80.5527351
43.4735984,-80.5526493
43.47364519999999,-80.5529282
43.473722999999985,-80.5526761
43.47392159999999,-80.5525715
43.473742499999986,-80.5522818
43.47374249999999,-80.5521826
43.473797,-80.552137
43.4737756,-80.5520699
43.473857300000006,-80.5520753
43.4780172,-80.5526151
43.47794030000001,-80.5526814
43.47790580000001,-80.5527934
43.47794079999999,-80.5529
43.47802939999999,-80.5527217
43.47809699999999,-80.5526218
43.47812669999999,-80.5526915
43.4783077,-80.5523321
43.478406,-80.552318
43.4784907,-80.5523126
43.47846100000001,-80.5521316
43.47665729999999,-80.55158260000002
43.47662470000001,-80.5515578
43.4765021,-80.5514739
43.4776644,-80.5508354
43.47701740000001,-80.5535996
43.4769936,-80.5535493
43.47700820000001,-80.55351510000001
43.477027099999994,-80.5534896
43.4771371,-80.5534548
43.477173099999995,-80.5534078
43.4772145,-80.5533488
43.477260699999995,-80.5532938
43.4772957,-80.5532509
43.4769465,-80.5546743
43.47691149999999,-80.5546106
43.4769008,-80.5545389
43.4765216,-80.5507558
43.4765021,-80.5507994
43.4764802,-80.550843
43.4764836,-80.5508839
43.4764578,-80.550912
43.47644859999999,-80.5509871
43.47644269999999,-80.5510555
43.47649139999999,-80.5509576
43.47653959999999,-80.5508376
43.47655509999999,-80.5507249
43.47658919999999,-80.5506384
43.47623349999999,-80.5510086
43.47800569999999,-80.5520104
43.4781258,-80.5516208
43.4780061,-80.5513224
43.4780392,-80.5513465
43.478081100000004,-80.5513767
43.4779628,-80.5512942
43.47791999999999,-80.5521244
43.47795940000001,-80.5512466
43.4779984,-80.5512781
43.47813409999999,-80.5514069
43.47815799999999,-80.5513834
43.47818709999999,-80.5514049
43.4782037,-80.5514518
43.47825480000001,-80.55149
43.4783117,-80.5515283
43.4783866,-80.5515785
43.4784129,-80.5517482
43.47846740000001,-80.5516644
43.47848299999999,-80.5517985
43.47836819999999,-80.5519594
43.47839830000001,-80.5519239
43.47840419999999,-80.5519742
43.4780533,-80.5522444
43.4781205,-80.5521478
43.4780898,-80.55218940000002
43.478163800000004,-80.5520862
43.478245,-80.5519742
43.47826649999999,-80.5519554
43.47768109999999,-80.5527359
43.477625599999996,-80.5528137
43.477564799999996,-80.5528969
43.4774821,-80.5530102
43.477400300000006,-80.55312010000002
43.476359499999994,-80.5511876
43.47636489999999,-80.551252
43.4763216,-80.5512714
43.47631770000001,-80.5513144
43.47628799999999,-80.5513653
43.4763376,-80.5514055
43.4763732,-80.55129890000002
43.47620719999999,-80.5516288
43.47640479999999,-80.5511521
43.4766606,-80.5503633
43.476677099999996,-80.5503787
43.47670629999999,-80.5504049
43.4766917,-80.5504102
43.47667130000001,-80.5504035
43.476665,-80.5504324
43.476718,-80.5504558
43.476759799999996,-80.55048
43.4767691,-80.5504163
43.4767306,-80.55028820000001
43.476754499999984,-80.5502386
43.47622769999999,-80.5515906
43.4762306,-80.5515336
43.476222299999996,-80.5522739
43.47619310000001,-80.5522551
43.476195999999995,-80.5522189
43.4762077,-80.5521794
43.476314300000006,-80.5520694
43.47724939999999,-80.5508092
43.47729799999999,-80.5508434
43.4773452,-80.5508756
43.4773802,-80.5509011
43.477430399999996,-80.5509004
43.477401699999994,-80.5509158
43.4774678,-80.5508984
43.47760749999999,-80.5510446
43.47764010000001,-80.5510178
43.4776449,-80.5510781
43.4776921,-80.551109
43.477693599999995,-80.55100030000001
43.47614740000001,-80.5518307
43.4761085,-80.5518689
43.476097300000006,-80.5519125
43.476080800000005,-80.5519628
43.4760662,-80.5519983
43.4760482,-80.5520319
43.47610019999999,-80.552168
43.476106599999994,-80.5520506
43.4761523,-80.5519152
43.4762599,-80.5516349
43.47629439999999,-80.5515303
43.47619509999999,-80.5524288
43.476240399999995,-80.5524684
43.4762628,-80.5524624
43.47615089999999,-80.5523919
43.4767817,-80.5502044
43.47679289999999,-80.5501682
43.4767657,-80.5501702
43.4768085,-80.5501306
43.4768212,-80.5501031
43.47685909999999,-80.5499194
43.4768499,-80.5504847
43.47685619999999,-80.55054500000001
43.476809499999995,-80.5505149
43.4769297,-80.550539
43.4769112,-80.5505779
43.4769623,-80.55056310000002
43.4769618,-80.5506094
43.4770187,-80.55065830000001
43.477038199999996,-80.5506074
43.4770027,-80.5505967
43.476987099999995,-80.5505625
43.477111599999986,-80.5507187
43.477067899999994,-80.5506912
43.477102900000006,-80.5506758
43.477155,-80.5507442
43.4771978,-80.550775
43.47827519999999,-80.5499244
43.47822119999999,-80.5498918
43.4779104,-80.5509585
43.47786120000001,-80.5509219
43.477787299999996,-80.5511713
43.47781969999999,-80.5511979
43.477864600000004,-80.5511852
43.47782109999999,-80.5511593
43.4777854,-80.5511294
43.47774149999999,-80.5511433
43.47771350000001,-80.5510602
43.47788479999999,-80.5512398
43.47767929999999,-80.5507882
43.47768990000001,-80.5507344
43.4777193,-80.5506818
43.4777338,-80.5506373
43.4777565,-80.5505954
43.4777685,-80.55052690000001
43.47778879999999,-80.5504657
43.477824999999996,-80.5503633
43.4778235,-80.5504358
43.4778433,-80.5503374
43.477912299999986,-80.5501671
43.47795039999999,-80.5500481
43.477967299999996,-80.5500042
43.47795000000001,-80.5501079
43.47797359999999,-80.5500321
43.478000099999996,-80.5499098
43.478085099999994,-80.5497023
43.4781724,-80.5495733
43.4773492,-80.5505083
43.47805519999999,-80.5489269
43.47814489999998,-80.5489429
43.478171499999995,-80.5489528
43.478203300000004,-80.5489628
43.47823269999999,-80.5490227
43.4782434,-80.5490353
43.4781985,-80.548879
43.4781237,-80.5488331
43.4782955,-80.5489449
43.4783741,-80.5489974
43.4776078,-80.5484483
43.477606300000005,-80.5483001
43.4777032,-80.5483685
43.477791200000006,-80.5484282
43.477889999999995,-80.5484953
43.477987799999994,-80.548563
43.47809,-80.548626
43.478192199999995,-80.5486951
43.4782909,-80.5487675
43.478394599999994,-80.5488373
43.4774997,-80.5499477
43.4775659,-80.5499889
43.477405600000004,-80.5503347
43.4773289,-80.5499696
43.47740470000001,-80.5498812
43.47734440000001,-80.5498393
43.47724010000001,-80.5497695
43.477167300000005,-80.5497249
43.47701429999999,-80.5502782
43.477616499999996,-80.5498748
43.477547099999995,-80.5498275
43.4779217,-80.5490196
43.477854300000004,-80.548973
43.4780829,-80.5491243
43.478009899999996,-80.5490807
43.4779623,-80.5494642
43.4777778,-80.54998520000001
43.4777024,-80.5499356
43.4776596,-80.5500536
43.4777341,-80.5501039
43.478604100000005,-80.5542848
43.4755308,-80.5540394
43.475491899999994,-80.5539884
43.475413,-80.55400860000002
43.47549959999999,-80.5543881
43.4755493,-80.5545155
43.47566989999999,-80.5544779
43.4757342,-80.553798
43.475710799999995,-80.5537216
43.47566410000001,-80.5538154
43.4755191,-80.5537524
43.4756106,-80.5537363
43.4755746,-80.5536652
43.4756271,-80.5535888
43.475693299999996,-80.55361960000002
43.475560899999984,-80.5535512
43.4755045,-80.5534238
43.47560469999999,-80.5534748
43.4757254,-80.5535191
43.47580229999999,-80.55357540000001
43.47564369999999,-80.553279
43.47569620000001,-80.5532347
43.475705999999995,-80.5531301
43.47565829999999,-80.5531637
43.47560279999999,-80.5530926
43.475642699999995,-80.5529799
43.4755337,-80.5532468
43.478155399999984,-80.55595920000002
43.4781827,-80.5559887
43.47815829999999,-80.5560169
43.47814079999999,-80.5559914
43.478112599999996,-80.55599940000002
43.47807660000001,-80.5559847
43.4782343,-80.55596320000001
43.478265400000005,-80.5559887
43.4782917,-80.55602630000001
43.47832480000001,-80.5560987
43.47833159999999,-80.5560356
43.4783656,-80.5561094
43.4785009,-80.5560638
43.4784707,-80.5561496
43.4784941,-80.5561402
43.478513500000005,-80.5561148
43.4785427,-80.5560866
43.47855640000001,-80.5561174
43.4785379,-80.5561429
43.4785174,-80.5561738
43.4785379,-80.5561925
43.478585599999995,-80.5561322
43.4780026,-80.5556199
43.4780494,-80.5554844
43.4781116,-80.5553047
43.4781691,-80.55518400000001
43.47828969999999,-80.5559123
43.47835010000001,-80.5559511
43.47843859999999,-80.556041
43.47842299999999,-80.5561148
43.4784337,-80.5531958
43.47849359999999,-80.5531724
43.47855150000001,-80.5530798
43.478495499999994,-80.5530651
43.4784435,-80.553104
43.4784965,-80.5529451
43.4785719,-80.5527131
43.478576,-80.5486684
43.47826599999999,-80.5467232
43.4779561,-80.5466997
43.47799209999999,-80.5466232
43.478035899999995,-80.5466702
43.4780193,-80.5466709
43.47800279999999,-80.5466782
43.477986699999995,-80.546703
43.4779765,-80.5467252
43.47802370000001,-80.5468439
43.4780179,-80.5468653
43.4780106,-80.5469397
43.47813320000001,-80.5464355
43.478201299999995,-80.5464751
43.478355500000006,-80.5465502
43.4782553,-80.5465019
43.47832879999999,-80.5465146
43.478300999999995,-80.5463751
43.47835990000001,-80.5464382
43.47840320000001,-80.546461
43.478376499999996,-80.5462839
43.4784139,-80.5468278
43.4784188,-80.5468452
43.4784183,-80.5468814
43.47845869999999,-80.54688410000001
43.478396899999986,-80.5469404
43.476836199999994,-80.5479571
43.4767389,-80.5478941
43.476737400000005,-80.547717
43.4767316,-80.5475373
43.4766304,-80.5478216
43.47661819999999,-80.5476299
43.476605499999984,-80.5474555
43.47651019999999,-80.5473905
43.47650769999999,-80.5475668
43.4765073,-80.5477398
43.476413799999996,-80.5476795
43.4763078,-80.5476037
43.4763034,-80.5474186
43.476409399999994,-80.5474984
43.4785964,-80.5480656
43.478573499999996,-80.5480582
43.4785356,-80.5480267
43.478539500000004,-80.5480167
43.47860080000001,-80.5473883
43.47859100000001,-80.5473769
43.4785945,-80.5473682
43.478598299999994,-80.5473421
43.4785039,-80.5472871
43.478292299999985,-80.5478705
43.47827530000001,-80.5478463
43.478256800000004,-80.5478698
43.4783954,-80.5479355
43.478442199999996,-80.5479617
43.4784446,-80.5479905
43.47516569999999,-80.5477841
43.4750952,-80.5477693
43.475135099999996,-80.54770430000002
43.47519729999999,-80.54770830000001
43.4785115,-80.5489119
43.4783898,-80.5486565
43.4782925,-80.5485881
43.478375199999995,-80.5485291
43.475236800000005,-80.5469285
43.47511219999999,-80.54699420000001
43.47505329999999,-80.5469707
43.47504409999999,-80.5468855
43.47514480000001,-80.5468634
43.474998799999995,-80.546907
43.4750256,-80.5467836
43.4748645,-80.5468399
43.4748937,-80.5468151
43.47477399999999,-80.5469164
43.4747784,-80.5468668
43.474737499999996,-80.5468929
43.4746752,-80.5471256
43.474582799999986,-80.5472879
43.4746217,-80.5472282
43.47458910000001,-80.5473643
43.4745356,-80.5474066
43.47447519999999,-80.5475936
43.47447329999999,-80.5475333
43.4769379,-80.5478491
43.47683959999999,-80.5477801
43.47693199999999,-80.5476808
43.4770376,-80.5477606
43.47695300000001,-80.5480228
43.4768362,-80.5476178
43.478384,-80.5485069
43.4783699,-80.548515
43.47837519999999,-80.5484935
43.4783631,-80.5484882
43.47835189999999,-80.5485089
43.478345100000006,-80.5484841
43.47825649999999,-80.5484506
43.4782555,-80.5484251
43.478246299999995,-80.548403
43.4782395,-80.5484359
43.478229799999994,-80.5484198
43.4782176,-80.5484352
43.4782088,-80.54841840000002
43.47819330000001,-80.5484077
43.47822049999999,-80.5483996
43.478150899999996,-80.5483339
43.4781665,-80.5483554
43.47817959999999,-80.5483829
43.47831099999999,-80.5484908
43.471924,-80.5549644
43.47196,-80.5549054
43.47197950000001,-80.5547981
43.4720505,-80.5547794
43.472126399999986,-80.5549014
43.47209329999999,-80.5546225
43.4720018,-80.554538
43.4721488,-80.55477
43.471782899999994,-80.5551656
43.47173709999999,-80.5554566
43.471633,-80.5555921
43.47222959999999,-80.5543596
43.472294799999986,-80.5543609
43.47227729999999,-80.5542926
43.472286999999994,-80.5542537
43.4722588,-80.55426980000001
43.47218969999999,-80.5542523
43.4722549,-80.5540981
43.4723026,-80.5540887
43.4722987,-80.5539345
43.476406499999996,-80.5473234
43.476300499999994,-80.5472483
43.47620259999999,-80.5473543
43.47620020000001,-80.5475286
43.476191,-80.5471705
43.47610530000001,-80.54729120000002
43.47598760000001,-80.5475615
43.475663999999995,-80.548118
43.475690699999994,-80.548114
43.4756888,-80.5481395
43.47564309999999,-80.5481207
43.47566499999999,-80.5478015
43.4755521,-80.5475561
43.47549269999999,-80.5474656
43.475544799999994,-80.5474153
43.47560509999999,-80.5474884
43.475477099999985,-80.5473469
43.4756124,-80.5473583
43.4756932,-80.5474173
43.47538949999999,-80.5474213
43.47532629999999,-80.5472315
43.47525769999999,-80.5472785
43.475197299999984,-80.5473402
43.4751273,-80.5470968
43.47519,-80.5470398
43.474424600000006,-80.5478075
43.47447470000001,-80.5477217
43.4744042,-80.5480147
43.4744095,-80.5480925
43.47446990000001,-80.5481194
43.474499999999985,-80.5480811
43.47456859999999,-80.5481576
43.4746266,-80.5481978
43.4746762,-80.5482662
43.474723399999995,-80.5482347
43.4746849,-80.5482092
43.4748446,-80.5483078
43.4749409,-80.5482119
43.47497009999999,-80.5481274
43.47504649999999,-80.5479108
43.4755248,-80.5450978
43.475578299999995,-80.5450965
43.47630319999999,-80.5441183
43.476319800000006,-80.5440277
43.4763495,-80.54389630000001
43.47632509999999,-80.5439359
43.476309099999995,-80.5439667
43.47626089999999,-80.5440351
43.47620880000001,-80.5441954
43.4761451,-80.5443865
43.4760974,-80.5445313
43.476084699999994,-80.54445890000001
43.47608329999999,-80.5443348
43.47620930000001,-80.5444636
43.476187899999985,-80.5445809
43.476381599999996,-80.5438735
43.47641659999999,-80.5437716
43.476347499999996,-80.543679
43.47639709999999,-80.5436301
43.4762789,-80.543553
43.4767879,-80.5437595
43.47547759999999,-80.5465932
43.475353000000005,-80.5466113
43.47525379999998,-80.5465375
43.47535649999999,-80.5463719
43.47541679999999,-80.5464061
43.47544599999999,-80.5463303
43.4753827,-80.5462881
43.4754124,-80.5462103
43.47547229999999,-80.5462525
43.475357400000014,-80.5461701
43.475289800000006,-80.5461359
43.475246,-80.5462103
43.4752951,-80.5463283
43.475233800000005,-80.5462934
43.47517450000001,-80.5462566
43.4752022,-80.5461761
43.475228,-80.5460929
43.4752616,-80.5459883
43.4753146,-80.5460219
43.47511170000001,-80.5459079
43.47510389999999,-80.5461111
43.475137999999994,-80.5462103
43.475083,-80.5462633
43.4750353,-80.5461345
43.47502219999999,-80.5460661
43.4751657,-80.5476312
43.4757414,-80.5470398
43.475629899999994,-80.546964
43.4756494,-80.5471786
43.475525299999994,-80.5468943
43.4755414,-80.5471169
43.47546789999999,-80.5470699
43.472229600000006,-80.5526953
43.4721673,-80.55273550000001
43.4721683,-80.552816
43.472144899999996,-80.5529099
43.47209329999999,-80.5528696
43.472045599999994,-80.55297420000001
43.47203879999999,-80.5531043
43.472109899999985,-80.55260010000002
43.472069,-80.5526121
43.47206899999999,-80.5525491
43.47230739999999,-80.5524271
43.4722773,-80.5523694
43.47237459999999,-80.5522272
43.4723376,-80.5521602
43.47235319999999,-80.5521052
43.4723726,-80.5520261
43.475213399999994,-80.5457865
43.47526839999999,-80.5456799
43.475227999999994,-80.5455867
43.4752027,-80.5454586
43.4751404,-80.5456309
43.4750796,-80.5458046
43.475302899999996,-80.545527
43.47528399999999,-80.5454888
43.4752913,-80.5454257
43.4753375,-80.54536
43.47540269999999,-80.5452561
43.4753453,-80.545244
43.4754363,-80.5451052
43.47532240000001,-80.5451233
43.4752674,-80.545295
